"Source","Target","weight","jaccard","ra","pa","cn","salton","hubprom","hubdep","sorensen","lhn","AdamAdar","cosine_similarity","pearson_similarity"
10,17,4,0.557,0.884339738406241,5720,56,0.740440239487123,0.636363636363636,0.861538461538462,0.697986577181208,0.00979020979020979,13.6047504079255,0.99025,0.9908
10,18,2,0.525,0.844381452894012,5720,54,0.713995945219726,0.613636363636364,0.830769230769231,0.671140939597315,0.00944055944055944,13.0924126769101,0.98918,0.99177
10,19,5,0.565,0.805190291659037,4550,50,0.741249316661101,0.714285714285714,0.769230769230769,0.702290076335878,0.010989010989011,12.2109862760539,0.99342,0.99376
10,20,4,0.51,0.862306688718076,5525,52,0.699579705756165,0.611764705882353,0.8,0.657534246575342,0.00941176470588235,12.7392930666507,0.98871,0.99212
10,21,2,0.525,0.925379881554299,5915,55,0.715130523231822,0.604395604395604,0.846153846153846,0.671052631578947,0.00929839391377853,13.5034933327061,0.98993,0.99138
10,22,1,0.424,0.543404185701591,4420,41,0.616698258536092,0.602941176470588,0.630769230769231,0.573643410852713,0.00927601809954751,9.67822156457549,0.98896,0.99191
10,23,1,0.568,0.919996403422699,5590,56,0.749000526641181,0.651162790697674,0.861538461538462,0.707482993197279,0.0100178890876565,13.7198015796342,0.99157,0.99376
10,24,2,0.578,0.766953729543601,4290,48,0.732845779862951,0.727272727272727,0.738461538461539,0.713178294573643,0.0111888111888112,11.6288778306137,0.99049,0.99049
10,25,2,0.516,0.805991915906151,5265,51,0.702863496005515,0.62962962962963,0.784615384615385,0.661971830985915,0.00968660968660969,12.3800180905351,0.98892,0.9933
10,26,1,0.535,0.894973573700774,5980,56,0.72416484015662,0.608695652173913,0.861538461538462,0.679738562091503,0.00936454849498328,13.6284544877449,0.99216,0.99413
10,27,1,0.538,0.806562429668426,5005,51,0.720888562595024,0.662337662337662,0.784615384615385,0.681159420289855,0.0101898101898102,12.4068337956363,0.98884,0.99375
10,28,2,0.583,0.971682015305876,5785,58,0.762564023127932,0.651685393258427,0.892307692307692,0.72,0.0100259291270527,14.2252111199767,0.99185,0.99524
